"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","85","Bankrupcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.06,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.05,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.05,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.05,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.06,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.06,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.03,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.03,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"USA","United States","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.07,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.08,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.07,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.06,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.07,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.07,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.06,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.06,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.06,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.06,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.06,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.05,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.05,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.05,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.07,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.05,,
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.01,,
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"USA","United States","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.04,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.04,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.04,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.04,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.04,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.03,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"USA","United States","50","Integration of the disabled","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.03,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0,"n","Nil or less than 0.005"
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"USA","United States","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.57,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.41,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.33,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.32,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.25,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.23,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.23,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.21,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.27,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.47,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.49,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.36,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.26,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.23,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.23,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.29,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.84,,
"USA","United States","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.06,,
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"USA","United States","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.77,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.61,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.52,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.5,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.41,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.41,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.41,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.37,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.43,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.64,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.65,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.5,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.39,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.36,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.36,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.42,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",1.01,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.22,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.2,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.2,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.19,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.18,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.16,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.19,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.18,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.17,,
